B02,B03,B04,B08,B11,B12,NDVI,NDWI,BSI,cloud_cover,manganese_label,elevation_m,slope_deg,terrain_relief_m
0.161,0.1782,0.2226,0.2975,0.3847,0.329,0.144011,-0.250788,0.139613,1e-06,1,229.0,2.159736,11.0
0.1501,0.1632,0.1782,0.2458,0.3338,0.2826,0.159434,-0.201956,0.127877,1e-06,1,237.0,3.052882,9.0
0.1608,0.183,0.2204,0.3072,0.3955,0.3321,0.164519,-0.253366,0.136452,1e-06,1,206.0,4.820199,7.0
0.1477,0.1637,0.18,0.2865,0.3504,0.287,0.228296,-0.272768,0.09973,1e-06,1,219.0,0.0,10.0
0.1633,0.1963,0.2457,0.3642,0.4153,0.3369,0.194294,-0.299554,0.112326,1e-06,1,225.0,2.159736,11.0
0.1536,0.1705,0.2025,0.2729,0.363,0.3227,0.148086,-0.230943,0.140121,1e-06,1,252.0,3.41242,26.0
0.1571,0.1815,0.2044,0.3038,0.3741,0.3069,0.195592,-0.252009,0.113142,1e-06,1,223.0,2.159736,15.0
0.1633,0.1846,0.2147,0.2788,0.3633,0.3048,0.129889,-0.20328,0.133222,1e-06,1,220.0,1.527525,10.0
0.1455,0.1604,0.1674,0.2992,0.3203,0.2546,0.282469,-0.302002,0.046118,1e-06,1,210.0,0.0,8.0
0.1957,0.2308,0.2679,0.4098,0.4595,0.3816,0.209385,-0.279426,0.091455,0.000103,1,301.0,1.527525,4.0
0.1745,0.1991,0.204,0.3477,0.3411,0.2614,0.260468,-0.271763,0.021456,0.000103,1,302.0,1.527525,4.0
0.2135,0.2558,0.2929,0.4029,0.4809,0.4083,0.158091,-0.223319,0.113221,0.000103,1,302.0,0.0,6.0
0.1831,0.2063,0.2346,0.3285,0.4095,0.3473,0.166755,-0.228497,0.114649,0.000103,1,297.0,0.0,2.0
0.1667,0.1969,0.1874,0.3529,0.2922,0.2178,0.306311,-0.28374,-0.040032,0.000103,1,302.0,1.527525,4.0
0.1627,0.1881,0.1769,0.3641,0.2847,0.2124,0.346026,-0.318725,-0.065965,0.000103,1,301.0,3.41242,5.0
0.1829,0.2117,0.2257,0.388,0.3867,0.2972,0.264461,-0.29398,0.035071,0.000103,1,298.0,0.0,2.0
0.2028,0.2447,0.2682,0.4081,0.4143,0.3425,0.206861,-0.250306,0.055358,0.000103,1,302.0,1.527525,3.0
0.2235,0.2578,0.2928,0.384,0.4699,0.4165,0.134752,-0.196634,0.113268,0.000103,1,301.0,1.527525,4.0
0.1766,0.2092,0.2084,0.3648,0.3262,0.253,0.272854,-0.27108,-0.00632,0.000103,1,303.0,2.159736,6.0
0.196,0.2275,0.2547,0.3896,0.4589,0.3771,0.209375,-0.26268,0.098522,0.000103,1,301.0,0.0,3.0
0.21,0.2466,0.2915,0.3945,0.4711,0.3994,0.150146,-0.230697,0.115646,0.000103,1,303.0,1.527525,3.0
0.1666,0.1924,0.1889,0.3328,0.3139,0.2405,0.275829,-0.267327,0.003393,0.000103,1,301.0,1.527525,5.0
0.169,0.1904,0.1897,0.3656,0.3306,0.2662,0.316766,-0.315108,-0.013556,0.000103,1,300.0,1.527525,6.0
0.166,0.1931,0.1846,0.3456,0.2914,0.218,0.303659,-0.283089,-0.036047,0.000103,1,303.0,3.41242,4.0
0.2058,0.2397,0.2779,0.4057,0.4736,0.3882,0.186951,-0.257205,0.102715,0.000103,1,297.0,3.052882,9.0
0.2117,0.2462,0.2758,0.4098,0.4749,0.389,0.195449,-0.24939,0.094155,0.000103,1,302.0,3.052882,9.0
0.1993,0.2353,0.273,0.3845,0.4683,0.3979,0.169582,-0.240723,0.118859,0.000103,1,300.0,2.159736,4.0
0.1966,0.2342,0.2623,0.3902,0.4365,0.3605,0.196015,-0.24984,0.087119,0.000103,1,299.0,3.41242,6.0
0.2019,0.2308,0.258,0.343,0.3866,0.3167,0.141431,-0.195539,0.083817,0.000103,1,299.0,3.41242,5.0
0.1553,0.1844,0.2127,0.3331,0.3883,0.3047,0.220594,-0.287343,0.10336,1e-06,1,227.0,7.594643,15.0
0.1766,0.1912,0.2213,0.3043,0.3792,0.3101,0.157915,-0.228254,0.110597,1e-06,1,304.0,25.502439,64.0
0.1748,0.1944,0.2234,0.2838,0.3718,0.3254,0.119085,-0.186951,0.129626,1e-06,1,242.0,3.052882,8.0
0.1593,0.1836,0.1969,0.3202,0.3649,0.295,0.238445,-0.271139,0.079036,1e-06,1,229.0,9.689803,20.0
0.1482,0.1683,0.1799,0.324,0.3613,0.2779,0.285969,-0.316271,0.068088,1e-06,1,221.0,6.088528,7.0
0.1556,0.172,0.1965,0.2827,0.3753,0.3094,0.179883,-0.243457,0.132165,1e-06,1,235.0,2.159736,13.0
0.1442,0.1657,0.1627,0.3606,0.308,0.2387,0.378177,-0.370321,-0.034956,1e-06,1,246.0,7.743239,15.0
0.1542,0.1774,0.2003,0.3002,0.371,0.2934,0.1996,-0.257119,0.113971,1e-06,1,227.0,1.527525,7.0
0.1508,0.168,0.2046,0.287,0.3801,0.3158,0.167616,-0.261538,0.143667,1e-06,1,239.0,6.800801,16.0
0.1598,0.1827,0.2004,0.3205,0.4043,0.3159,0.230562,-0.273847,0.114654,1e-06,1,249.0,6.45483,13.0
0.1527,0.168,0.1942,0.297,0.37,0.3039,0.209283,-0.277419,0.11293,1e-06,1,224.0,2.159736,5.0
0.1547,0.1719,0.1926,0.2863,0.3614,0.3057,0.195657,-0.249673,0.113568,1e-06,1,234.0,4.313351,20.0
0.1487,0.1619,0.1897,0.2742,0.3835,0.3168,0.182151,-0.25751,0.150888,1e-06,1,220.0,0.0,15.0
0.1511,0.1673,0.1842,0.3041,0.3492,0.2914,0.245546,-0.290199,0.079102,1e-06,1,212.0,6.274438,11.0
0.1631,0.1781,0.2012,0.2638,0.357,0.3112,0.134624,-0.193935,0.133286,1e-06,1,231.0,6.274438,25.0
0.1527,0.1701,0.1953,0.2914,0.3818,0.3082,0.197452,-0.262839,0.130239,1e-06,1,232.0,7.594643,9.0
0.166,0.1959,0.2332,0.2933,0.3822,0.3542,0.11415,-0.199101,0.14525,1e-06,1,234.0,7.594643,8.0
0.1632,0.181,0.2171,0.2986,0.3938,0.3239,0.158038,-0.245204,0.138995,1e-06,1,243.0,4.313351,10.0
0.1539,0.1645,0.1966,0.2658,0.3571,0.3014,0.149654,-0.235417,0.137662,1e-06,1,246.0,19.736122,46.0
0.1704,0.1925,0.221,0.3195,0.3983,0.3346,0.182239,-0.248047,0.116661,1e-06,1,221.0,5.491994,10.0
0.1894,0.2436,0.3145,0.3757,0.5356,0.4736,0.08867,-0.213305,0.201385,6e-06,1,591.0,3.41242,15.0
0.1371,0.1593,0.1624,0.3846,0.323,0.2534,0.406216,-0.414231,-0.036044,6e-06,1,579.0,4.820199,13.0
0.1415,0.1629,0.1638,0.382,0.3138,0.2396,0.39978,-0.402092,-0.04585,6e-06,1,563.0,2.159736,8.0
0.1291,0.139,0.1264,0.3177,0.212,0.1562,0.430759,-0.391285,-0.138054,6e-06,1,559.0,3.052882,10.0
0.1354,0.1496,0.1964,0.2419,0.3349,0.292,0.10381,-0.23576,0.169492,6e-06,1,571.0,2.159736,9.0
0.1477,0.176,0.1799,0.3652,0.3351,0.2646,0.339938,-0.349593,0.002043,6e-06,1,596.0,9.689803,30.0
0.1499,0.1665,0.185,0.3207,0.3996,0.3283,0.268341,-0.316502,0.108036,6e-06,1,598.0,6.274438,15.0
0.1495,0.1686,0.2123,0.2639,0.4073,0.3711,0.108358,-0.220347,0.199613,6e-06,1,583.0,3.41242,14.0
0.1658,0.1973,0.2646,0.3403,0.4832,0.4595,0.125145,-0.265997,0.192759,6e-06,1,560.0,4.820199,11.0
0.1472,0.1682,0.1859,0.3787,0.3299,0.2573,0.341481,-0.384897,-0.009696,6e-06,1,586.0,1.527525,11.0
0.1679,0.1967,0.243,0.3229,0.4557,0.3847,0.141191,-0.242879,0.174779,6e-06,1,594.0,4.820199,24.0
0.1424,0.1554,0.1556,0.3446,0.2912,0.2252,0.377849,-0.3784,-0.04305,6e-06,1,564.0,1.527525,7.0
0.1424,0.1615,0.1917,0.2799,0.3725,0.3159,0.187023,-0.268237,0.143842,6e-06,1,588.0,1.527525,10.0
0.1434,0.1729,0.1765,0.3922,0.3505,0.2575,0.379286,-0.388073,-0.008093,6e-06,1,572.0,1.527525,11.0
0.1911,0.22,0.2577,0.3483,0.3794,0.3333,0.149505,-0.225761,0.083043,6e-06,1,579.0,4.313351,17.0
0.1673,0.1988,0.2431,0.2893,0.4104,0.3773,0.086777,-0.185413,0.177371,6e-06,1,587.0,3.41242,17.0
0.1662,0.1893,0.2315,0.2702,0.3716,0.3546,0.077138,-0.176061,0.160366,6e-06,1,567.0,1.527525,7.0
0.1676,0.2059,0.2654,0.3538,0.4457,0.4,0.142765,-0.264249,0.153915,6e-06,1,578.0,7.594643,13.0
0.1243,0.1408,0.1366,0.3192,0.2943,0.2223,0.400614,-0.387826,-0.01441,6e-06,1,568.0,1.527525,5.0
0.134,0.1512,0.2006,0.2339,0.3876,0.3394,0.07664,-0.214749,0.230415,6e-06,1,590.0,3.41242,9.0
0.2115,0.2409,0.2856,0.3705,0.4849,0.4123,0.129401,-0.211973,0.139372,0.000103,1,300.0,1.527525,6.0
0.2176,0.2531,0.2785,0.357,0.4599,0.4104,0.123525,-0.1703,0.124752,0.000103,1,284.0,3.052882,14.0
0.222,0.2577,0.3098,0.4063,0.5121,0.4285,0.134758,-0.223795,0.133499,0.000103,1,300.0,3.052882,4.0
0.231,0.272,0.3243,0.3977,0.5357,0.4796,0.101662,-0.187696,0.15537,0.000103,1,302.0,3.41242,8.0
0.2169,0.2487,0.2852,0.3929,0.4849,0.4102,0.158826,-0.224751,0.116168,0.000103,1,304.0,2.159736,6.0
0.2312,0.2688,0.3183,0.4219,0.5458,0.4691,0.139962,-0.221659,0.139072,0.000103,1,304.0,3.41242,7.0
0.194,0.2364,0.2653,0.3635,0.447,0.3688,0.15617,-0.211869,0.121909,0.000103,1,295.0,1.527525,6.0
0.1909,0.2195,0.2496,0.3588,0.4118,0.3482,0.179487,-0.240878,0.09223,0.000103,1,304.0,0.0,7.0
0.1772,0.2014,0.2211,0.351,0.4217,0.3511,0.227058,-0.270818,0.097865,0.000103,1,306.0,0.0,12.0
0.2099,0.2388,0.287,0.3681,0.5165,0.4523,0.123798,-0.21305,0.163228,0.000103,1,308.0,1.527525,5.0
0.2186,0.2562,0.3001,0.4235,0.5239,0.4437,0.170536,-0.246138,0.124071,0.000103,1,305.0,3.41242,7.0
0.1955,0.2275,0.2521,0.4085,0.4721,0.3871,0.236754,-0.284591,0.090498,0.000103,1,308.0,1.527525,7.0
0.1799,0.2065,0.2238,0.373,0.4348,0.3426,0.25,-0.287317,0.087247,0.000103,1,299.0,2.159736,6.0
0.213,0.2431,0.2746,0.372,0.4306,0.3697,0.150634,-0.209559,0.093164,0.000103,1,296.0,8.172055,18.0
0.2616,0.294,0.3223,0.3786,0.4614,0.4377,0.080325,-0.125781,0.10078,0.000103,1,310.0,1.527525,5.0
0.2018,0.2273,0.2577,0.3755,0.4607,0.3843,0.186039,-0.245853,0.108899,0.000103,1,295.0,3.41242,12.0
0.204,0.2401,0.2696,0.3904,0.4361,0.3706,0.18303,-0.238382,0.085609,0.000103,1,300.0,4.573921,7.0
0.1964,0.2237,0.2581,0.371,0.4415,0.3603,0.179463,-0.247688,0.104341,0.000103,1,293.0,0.0,6.0
0.2078,0.2443,0.2859,0.3798,0.4861,0.4019,0.141055,-0.217113,0.135628,0.000103,1,306.0,4.820199,9.0
0.1711,0.1971,0.2029,0.3548,0.4074,0.3127,0.272369,-0.28574,0.074283,0.000103,1,299.0,3.41242,4.0
0.1709,0.1911,0.2011,0.3579,0.4015,0.3348,0.280501,-0.303825,0.065229,0.000103,0,297.0,3.41242,6.0
0.2262,0.2817,0.3369,0.4438,0.5378,0.4682,0.136928,-0.223432,0.132518,0.000103,0,308.0,2.159736,6.0
0.2038,0.2336,0.2698,0.3866,0.496,0.4103,0.17794,-0.246695,0.129332,0.000103,0,303.0,3.052882,5.0
0.1656,0.1882,0.1986,0.3777,0.414,0.3115,0.310776,-0.334865,0.059953,0.000103,0,298.0,1.527525,7.0
0.1987,0.232,0.2539,0.4104,0.508,0.4242,0.235586,-0.277709,0.111452,0.000103,0,305.0,3.41242,9.0
0.163,0.1671,0.1578,0.1547,0.1675,0.1524,-0.00992,0.038533,0.01182,0.000103,0,284.0,3.41242,15.0
0.1965,0.2248,0.2558,0.3775,0.4965,0.4088,0.192168,-0.253528,0.134434,0.000103,0,301.0,3.41242,6.0
0.21,0.2364,0.2717,0.3639,0.4714,0.3943,0.14506,-0.212394,0.128474,0.000103,0,298.0,0.0,6.0
0.193,0.2197,0.2424,0.3901,0.4509,0.3598,0.233518,-0.279436,0.086337,0.000103,0,297.0,4.313351,8.0
0.2315,0.279,0.3347,0.425,0.5393,0.4614,0.118863,-0.207386,0.14211,0.000103,0,309.0,2.159736,9.0
0.1891,0.2207,0.2412,0.406,0.4644,0.3732,0.254635,-0.295676,0.084954,0.000103,0,293.0,3.052882,10.0
0.2265,0.2713,0.3234,0.4245,0.5459,0.4759,0.135178,-0.220178,0.14359,0.000103,0,303.0,0.0,7.0
0.2394,0.2805,0.3436,0.4428,0.5753,0.4921,0.126144,-0.224388,0.147836,0.000103,0,303.0,2.159736,8.0
0.1994,0.2237,0.2538,0.3562,0.4419,0.3596,0.167869,-0.228488,0.111964,0.000103,0,296.0,2.159736,7.0
0.2044,0.2481,0.2707,0.4387,0.4923,0.4098,0.23682,-0.277519,0.085271,0.000103,0,306.0,1.527525,8.0
0.1948,0.2264,0.2564,0.3429,0.4239,0.3581,0.144335,-0.204637,0.117077,0.000103,0,295.0,3.052882,7.0
0.2051,0.233,0.2666,0.3801,0.483,0.399,0.175506,-0.239928,0.123165,0.000103,0,302.0,3.052882,5.0
0.1663,0.1979,0.1843,0.4047,0.3344,0.2596,0.374194,-0.34318,-0.047995,0.000103,0,301.0,2.159736,4.0
0.2172,0.2577,0.3026,0.3915,0.497,0.4333,0.12808,-0.2061,0.135554,0.000103,0,303.0,0.0,6.0
0.2184,0.2478,0.2759,0.3164,0.3642,0.3402,0.068377,-0.121588,0.089625,0.000103,0,285.0,5.491994,13.0
0.1442,0.1586,0.2,0.2248,0.384,0.3529,0.05838,-0.172666,0.225603,0.0,1,672.0,1.527525,9.0
0.1447,0.1627,0.1805,0.2136,0.2664,0.2465,0.083989,-0.135264,0.110035,0.0,1,471.0,3.41242,6.0
0.145,0.1602,0.2121,0.2216,0.4357,0.4226,0.021905,-0.160817,0.277208,0.0,1,644.0,10.678415,54.0
0.1448,0.1662,0.1847,0.2892,0.3226,0.2711,0.220511,-0.270092,0.077871,0.0,1,494.0,1.527525,10.0
0.1478,0.165,0.2236,0.2359,0.443,0.4143,0.026768,-0.176852,0.269352,0.0,1,650.0,16.788504,72.0
0.135,0.1625,0.1786,0.318,0.3836,0.2916,0.280709,-0.323621,0.107565,0.0,1,589.0,11.764993,53.0
0.1311,0.1567,0.1615,0.3147,0.3049,0.2343,0.321714,-0.335172,0.022583,0.0,1,503.0,3.41242,22.0
0.1417,0.1585,0.2018,0.2254,0.3734,0.3691,0.055243,-0.174264,0.220843,0.0,1,488.0,8.838262,46.0
0.1415,0.1509,0.1889,0.1796,0.3659,0.3493,-0.025237,-0.086838,0.266811,0.0,1,628.0,6.274438,37.0
0.1378,0.1607,0.1679,0.2792,0.3308,0.2634,0.248938,-0.269379,0.089221,0.0,1,513.0,4.573921,21.0
0.1447,0.17,0.1874,0.2952,0.328,0.2763,0.223373,-0.269132,0.079033,0.0,1,478.0,1.527525,7.0
0.1241,0.1446,0.1391,0.3259,0.2766,0.2048,0.40172,-0.385335,-0.039621,0.0,1,474.0,2.159736,12.0
0.1477,0.1614,0.2093,0.2144,0.4561,0.4541,0.012037,-0.141032,0.295182,0.0,1,604.0,16.911724,42.0
0.1409,0.1545,0.2066,0.2007,0.3816,0.3692,-0.014486,-0.130068,0.265218,0.0,1,649.0,3.41242,22.0
0.1371,0.1687,0.164,0.3282,0.3271,0.2489,0.333604,-0.32099,0.026976,0.0,1,517.0,16.788504,67.0
0.1507,0.1655,0.2153,0.2159,0.4533,0.4301,0.001391,-0.132145,0.291731,0.0,1,636.0,10.573524,54.0
0.1392,0.1663,0.1754,0.3116,0.2938,0.2415,0.279671,-0.304038,0.02,0.0,1,488.0,3.052882,8.0
0.1876,0.1993,0.211,0.3417,0.3873,0.3592,0.236475,-0.263216,0.061192,0.0,1,492.0,1.527525,11.0
0.1283,0.156,0.1525,0.3407,0.3195,0.231,0.38159,-0.371854,0.003188,0.0,1,554.0,4.313351,22.0
0.1372,0.164,0.1698,0.3207,0.3342,0.2726,0.307645,-0.323293,0.047926,0.0,1,502.0,2.159736,11.0
0.134,0.1574,0.1919,0.2339,0.4,0.3437,0.098638,-0.195502,0.233382,1e-06,0,692.0,3.41242,6.0
0.1483,0.1658,0.1891,0.2337,0.3798,0.3252,0.105487,-0.169962,0.196551,1e-06,0,697.0,0.0,8.0
0.142,0.1616,0.1854,0.2245,0.3637,0.3029,0.095389,-0.162911,0.199432,1e-06,0,704.0,0.0,8.0
0.1292,0.1634,0.1407,0.4561,0.2797,0.1959,0.528485,-0.472478,-0.163965,1e-06,0,689.0,4.573921,9.0
0.1407,0.1754,0.1776,0.4015,0.319,0.2402,0.386634,-0.391922,-0.043897,1e-06,0,734.0,3.41242,7.0
0.163,0.1981,0.2147,0.4101,0.4275,0.3143,0.31274,-0.34857,0.056858,1e-06,0,693.0,0.0,10.0
0.1392,0.1607,0.1848,0.229,0.3604,0.3026,0.106815,-0.175263,0.193781,1e-06,0,717.0,2.159736,9.0
0.1484,0.1745,0.1922,0.2963,0.3695,0.296,0.213101,-0.258709,0.116256,1e-06,0,712.0,3.41242,10.0
0.1334,0.163,0.1579,0.4249,0.305,0.2196,0.458133,-0.445484,-0.093419,1e-06,0,702.0,4.313351,6.0
0.1347,0.1565,0.1667,0.2884,0.3105,0.2385,0.267414,-0.296471,0.060091,1e-06,0,731.0,4.573921,11.0
0.1348,0.1722,0.1639,0.428,0.2909,0.2008,0.44619,-0.426191,-0.106132,1e-06,0,734.0,3.41242,8.0
0.1425,0.1629,0.1863,0.2235,0.3634,0.3037,0.090776,-0.156832,0.200612,1e-06,0,726.0,2.159736,10.0
0.1435,0.1831,0.1661,0.4654,0.3531,0.2545,0.473951,-0.435312,-0.079514,1e-06,0,735.0,1.527525,12.0
0.131,0.1501,0.1794,0.2087,0.3425,0.2904,0.075496,-0.163322,0.211467,1e-06,0,729.0,0.0,7.0
0.1296,0.1439,0.1646,0.1992,0.3361,0.2768,0.095107,-0.161177,0.207233,1e-06,0,731.0,3.052882,7.0
0.1368,0.1613,0.1713,0.3256,0.3752,0.2863,0.310525,-0.337441,0.083358,1e-06,0,692.0,2.159736,11.0
0.1629,0.1875,0.2233,0.2894,0.4214,0.3409,0.128925,-0.213672,0.175387,1e-06,0,695.0,3.052882,8.0
0.165,0.1939,0.2323,0.3182,0.4588,0.3614,0.15604,-0.242726,0.177042,1e-06,0,698.0,6.088528,10.0
0.1408,0.159,0.1851,0.2212,0.3354,0.278,0.088851,-0.163598,0.179603,1e-06,0,728.0,4.313351,7.0
0.143,0.1657,0.1855,0.2562,0.3444,0.2775,0.160063,-0.214506,0.140674,1e-06,0,715.0,1.527525,10.0
0.1423,0.1692,0.206,0.2474,0.3764,0.3171,0.09131,-0.18771,0.198231,1e-06,0,714.0,1.527525,6.0
0.1405,0.179,0.1605,0.441,0.2805,0.2128,0.466334,-0.422581,-0.137408,1e-06,0,722.0,3.052882,10.0
0.1476,0.1705,0.1982,0.2496,0.3744,0.2968,0.114783,-0.188289,0.180862,1e-06,0,713.0,1.527525,8.0
0.145,0.1692,0.2,0.2481,0.3647,0.3089,0.107342,-0.189073,0.179161,1e-06,0,730.0,0.0,8.0
0.1411,0.1716,0.1658,0.3738,0.3113,0.2386,0.385471,-0.370737,-0.038105,1e-06,0,719.0,1.527525,8.0
0.1319,0.1504,0.1778,0.2079,0.3537,0.2982,0.07804,-0.16048,0.220016,1e-06,0,717.0,2.159736,10.0
0.1383,0.1688,0.2316,0.2834,0.4458,0.3663,0.100583,-0.253428,0.232645,1e-06,0,762.0,4.313351,11.0
0.1554,0.1863,0.2307,0.3189,0.4531,0.3529,0.16048,-0.26247,0.1809,1e-06,0,766.0,6.088528,24.0
0.1611,0.1988,0.2378,0.3424,0.431,0.3511,0.180283,-0.265336,0.141005,1e-06,0,740.0,3.41242,9.0
0.1727,0.2088,0.2875,0.3481,0.5131,0.4241,0.095343,-0.250135,0.211745,1e-06,0,748.0,3.052882,7.0
0.125,0.1589,0.1357,0.4949,0.2837,0.1972,0.569616,-0.513919,-0.192918,1e-06,0,742.0,0.0,7.0
0.1396,0.169,0.1986,0.3163,0.3824,0.3164,0.228588,-0.303524,0.120648,1e-06,0,740.0,4.820199,10.0
0.1518,0.1814,0.214,0.281,0.407,0.3241,0.135354,-0.215398,0.178592,1e-06,0,753.0,3.41242,12.0
0.1206,0.159,0.1339,0.4781,0.2676,0.1846,0.562418,-0.500863,-0.197161,1e-06,0,751.0,0.0,11.0
0.1356,0.1531,0.1713,0.2325,0.3404,0.2737,0.15156,-0.205913,0.163219,1e-06,0,715.0,1.527525,8.0
0.1574,0.1866,0.2243,0.3175,0.4531,0.349,0.172019,-0.259671,0.175735,1e-06,0,754.0,2.159736,8.0
0.1321,0.165,0.1608,0.3599,0.3467,0.2562,0.38237,-0.371309,0.015508,1e-06,0,733.0,3.41242,12.0
0.1351,0.1536,0.1793,0.2129,0.3689,0.3051,0.085671,-0.161801,0.223388,1e-06,0,737.0,4.313351,6.0
0.1677,0.2062,0.2726,0.3445,0.506,0.4131,0.116513,-0.251135,0.206384,1e-06,0,779.0,10.986526,38.0
0.142,0.1689,0.1748,0.325,0.3306,0.2516,0.30052,-0.316056,0.03949,1e-06,0,735.0,1.527525,6.0
0.1354,0.1578,0.1368,0.4013,0.2553,0.1754,0.491544,-0.435521,-0.155685,2e-06,0,584.0,0.0,4.0
0.1386,0.1654,0.1378,0.4196,0.2626,0.1812,0.505562,-0.43453,-0.164615,2e-06,0,599.0,3.41242,11.0
0.1293,0.1522,0.1279,0.3971,0.231,0.1591,0.512762,-0.44584,-0.189201,2e-06,0,601.0,3.41242,10.0
0.1711,0.1884,0.2128,0.3153,0.4525,0.3561,0.194092,-0.251936,0.155336,2e-06,0,606.0,2.159736,6.0
0.1364,0.1694,0.1377,0.4501,0.2427,0.1632,0.531473,-0.453107,-0.213155,2e-06,0,582.0,3.052882,11.0
0.1715,0.1885,0.2166,0.3563,0.3992,0.343,0.243847,-0.308003,0.07695,2e-06,0,602.0,2.159736,7.0
0.1305,0.1522,0.1301,0.3935,0.2391,0.1616,0.503056,-0.442184,-0.173309,2e-06,0,599.0,4.820199,10.0
0.1462,0.1728,0.1533,0.461,0.3213,0.2356,0.500895,-0.454718,-0.122573,2e-06,0,598.0,5.491994,17.0
0.132,0.1532,0.1298,0.402,0.2275,0.1545,0.511846,-0.448127,-0.19825,2e-06,0,588.0,1.527525,8.0
0.1667,0.1806,0.1815,0.3384,0.3306,0.2824,0.301789,-0.304046,0.006882,2e-06,0,598.0,5.491994,11.0
0.1333,0.1546,0.1315,0.3948,0.2297,0.1591,0.500285,-0.437204,-0.187676,2e-06,0,598.0,2.159736,12.0
0.15,0.1793,0.1637,0.4132,0.3163,0.2256,0.432484,-0.394768,-0.079755,2e-06,0,590.0,1.527525,7.0
0.1368,0.1647,0.136,0.4564,0.2645,0.1788,0.540851,-0.469651,-0.193922,2e-06,0,594.0,7.594643,16.0
0.1363,0.1596,0.1404,0.4112,0.2713,0.1885,0.490935,-0.440785,-0.141576,2e-06,0,590.0,2.159736,7.0
0.1373,0.1694,0.1364,0.4863,0.2586,0.1692,0.561908,-0.4833,-0.224426,2e-06,0,587.0,3.41242,11.0
0.1731,0.1924,0.1912,0.3719,0.4125,0.3294,0.320902,-0.318093,0.051101,2e-06,0,598.0,3.052882,10.0
0.1609,0.1824,0.1913,0.3406,0.4355,0.334,0.280692,-0.302486,0.111052,2e-06,0,596.0,3.41242,9.0
0.1463,0.1705,0.1474,0.3653,0.2543,0.1822,0.425005,-0.363569,-0.120333,2e-06,0,584.0,1.527525,5.0
0.1467,0.1644,0.1601,0.3457,0.3068,0.2292,0.366943,-0.355421,-0.026582,2e-06,0,604.0,2.159736,10.0
0.1401,0.1725,0.1409,0.4529,0.2677,0.1759,0.525429,-0.448353,-0.184105,2e-06,0,587.0,4.820199,6.0
0.1795,0.215,0.2611,0.3393,0.4697,0.4043,0.130247,-0.224247,0.169654,0.0,1,270.0,1.527525,6.0
0.3092,0.3855,0.5178,0.6562,0.6435,0.483,0.117888,-0.259864,0.092115,0.0,1,279.0,2.159736,4.0
0.1626,0.1862,0.2204,0.2773,0.4101,0.3869,0.114326,-0.196548,0.178064,0.0,1,285.0,2.159736,5.0
0.1669,0.2024,0.2384,0.2881,0.3717,0.3355,0.094397,-0.17472,0.14562,0.0,1,283.0,4.573921,8.0
0.1593,0.1859,0.2169,0.259,0.3667,0.3468,0.088464,-0.164307,0.164987,0.0,1,282.0,2.159736,5.0
0.1558,0.1718,0.1968,0.2382,0.3672,0.3585,0.095172,-0.161951,0.177453,0.0,1,287.0,1.527525,6.0
0.1592,0.1807,0.216,0.2614,0.3981,0.3799,0.095098,-0.182538,0.187011,0.0,1,286.0,4.820199,6.0
0.1684,0.2014,0.2344,0.2902,0.3987,0.3683,0.106367,-0.180635,0.159842,0.0,1,280.0,3.052882,6.0
0.1614,0.1959,0.2251,0.2692,0.3553,0.3206,0.089217,-0.157601,0.14817,0.0,1,288.0,2.159736,4.0
0.2563,0.3094,0.3941,0.4792,0.5575,0.4555,0.097446,-0.215318,0.12809,0.0,1,274.0,1.527525,5.0
0.1752,0.2016,0.2374,0.2922,0.4192,0.39,0.103474,-0.183475,0.168327,0.0,1,280.0,1.527525,5.0
0.1908,0.2231,0.2698,0.3481,0.4792,0.4362,0.12672,-0.218838,0.163134,0.0,1,270.0,3.41242,7.0
0.1729,0.1995,0.2386,0.2896,0.4169,0.3867,0.096554,-0.184216,0.17263,0.0,1,278.0,4.820199,6.0
0.1676,0.2004,0.2365,0.3294,0.4102,0.353,0.164163,-0.243488,0.130891,0.0,1,281.0,1.527525,4.0
0.1847,0.2208,0.258,0.311,0.3899,0.3452,0.093146,-0.169613,0.133088,0.0,1,287.0,1.527525,8.0
0.1591,0.1793,0.2135,0.2683,0.3954,0.3747,0.11374,-0.198838,0.175142,0.0,1,280.0,2.159736,3.0
0.176,0.2047,0.2462,0.3049,0.4273,0.3983,0.106514,-0.196625,0.16684,0.0,1,286.0,1.527525,6.0
0.1591,0.1904,0.22,0.2569,0.3618,0.3335,0.077375,-0.14867,0.166166,0.0,1,287.0,0.0,6.0
0.1854,0.2143,0.2478,0.2988,0.4143,0.3857,0.093304,-0.164685,0.155195,0.0,1,290.0,1.527525,4.0
0.1616,0.1831,0.2109,0.2601,0.4011,0.3857,0.104459,-0.173736,0.184096,0.0,1,285.0,1.527525,5.0
0.1569,0.1727,0.1901,0.2855,0.3194,0.2556,0.200589,-0.246181,0.070491,1e-06,0,202.0,1.527525,10.0
0.1778,0.2012,0.2284,0.3296,0.3947,0.3077,0.181362,-0.241899,0.102344,1e-06,0,202.0,1.527525,8.0
0.1632,0.1826,0.2029,0.3337,0.38,0.2965,0.243757,-0.292659,0.079644,1e-06,0,198.0,6.088528,6.0
0.1471,0.1659,0.16,0.3222,0.3141,0.2384,0.336375,-0.320221,0.005088,1e-06,0,190.0,2.159736,4.0
